ID,Publication type,Reporting date 1,Reporting date 2,Abstract OR Description (English),Date of acceptance,Addresses,Altmetric attention score,File(s) confidential,Associated identifiers,Author's licence,Authors OR Creators / Principal investigators OR Author,Associated URL OR Author URL,Collections,Confidential,File(s) confidentiality reason,DOI,Edition,Editors OR Supervisors,eISSN,File(s) embargo release date,External identifiers,Field citation ratio,Date submitted,Conference finish date OR Finish date OR End date,Funding acknowledgements,Data availability statement present,ISBN-10,ISBN-13,Is compliant with institutional policy,File(s) embargoed,Open access,ISSN,Issue,Journal OR Published proceedings,Keywords,Language,Country OR Conference place OR Location,Medium,Name of conference OR Presented at,Notes,Article number OR Chapter number,Number of chapters in book OR Number of pieces,OA location file version,OA location URL,Online publication date,Open access status,Pagination (start page),Pagination (end page),Pagination (page count),Preprint server OR Book title OR Repository,PII,Place of publication,Preprint for,Publication date,Status,Public URL,Publisher,Publisher licence,Publisher URL,Record created at source,Record made publicly available,Relative citation ratio,Availability,Series,Conference start date OR Start date,Thesis type,Title OR Title (English),Sub types,Version,Volume,Abstract (English),Abstract (Swedish),Description (Swedish),Alternate title,Sub type,Author name when published,Publication URL of author version,Brief summary (English),Brief summary (Swedish),Sub type,Contributors,Co-supervisors,Data contain other protected information,Data contain personal data,Data format,Licence,Defence date,Rights,Handle (PID),Has KI contributor OR Is KI thesis,KI department,KI department,KI OA type,KI research group,Language,Level of accessibility,Number of individuals / objects,Number of variables,Peer reviewed,Population (English),Population (Swedish),Genre,Related identifiers,Version in KI Open Archive,Study design,Main supervisor,Number of supporting papers,Thesis type,Title (Swedish),Web of Science accession number,Citation count,Indexed in DOAJ,DOAJ CC Licence,Files in KI Open Archive,KI Open Archive public URL,Deposited to KI Open Archive,Item status in KI Open Archive,Proprietary ID,Source,Canonical journal title
1086794,Preprint,03/12/2025,,"<p>There is a growing need for large-scale, global studies in response to the replication crisis, which has raised concerns across many scientific fields and prompted efforts to understand the sources of variability in research outcomes. Here we describe the EEGManyPipelines dataset: a many-analyst study aiming to examine how differences in electrophysiology (EEG) data analysis may contribute to differences in the results. We describe data shared and analyzed by 168 analyst teams. The original shared raw data consisted of behavioral data and EEG recordings of 33 participants performing a long-term memory task, together with 8 hypotheses regarding event-related potentials and time-frequency effects. Analyst teams also provided meta-scientific data detailing analysts’ approach to hypotheses: processed EEG data, scripts, and answers to questionnaires. We propose this unique dataset for future use to study analytical flexibility, research culture, and scientific decision-making. It offers a valuable tool for meta-scientific, global and multicenter studies, EEG methodology, and reproducibility studies.</p>",,,,,,,"Cesnaite E, vitale A, Pascarella A, Vinding MC, Algermissen J, Fischer NL, Puoliväli T, Gianelli C, Marshall CR, Trübutschek D",,,,,10.31222/osf.io/c4xwg_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center for Open Science,,,,2025-12-03,Published,,,,https://doi.org/10.31222/osf.io/c4xwg_v1,2025-12-17,,,,,,,The EEGManyPipelines Dataset: Metascientific Data on 168 Independent Analyses of a Single EEG Dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,No,Not deposited,10.31222/osf.io/c4xwg_v1,Crossref,
1073505,Preprint,28/10/2025,,"<p>A recent study reported that positive peer relationships reduced internet addiction, while interned addiction reduced positive peer relationships. More technically, the study reported that a meta-analytic structural equation model showed reciprocal prospective decreasing cross-lagged effects. However, it is well established that cross-lagged effects may be spurious. Here, we used multiverse methodology and reanalyzed the same meta-analytic data with alternative models. We found discrepant decreasing and increasing prospective effects and a meta-analytic aggregation of these discrepant effects did not differ significantly from zero. Moreover, a good fit of the spurious prospective associations model (SPAM) indicated that the meta-analytic data may have been generated without any direct effects between peer relationships and internet addiction. Hence, we conclude that the meta-analytic data does not support conclusions of decreasing prospective effects between peer relationships and internet addiction. To reduce type 1 errors, we recommend researchers analyzing cross-lagged effects to use alternative models and to juxtapose findings.</p>",,,,,,,"Sorjonen K, Melin B, Nilsonne G, Melin M",,,,,10.31234/osf.io/y6m4a_v1,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,PsyArXiv,,,,2025,Published,,,,,2025-10-29,,,,,,,Multiverse analyses of meta-analytic data reveal no prospective effects between peer relationships and internet addiction,Preprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,No,Not deposited,PPR:PPR1109593,Europe PubMed Central,
1073505,Preprint,28/10/2025,,"<p>A recent study reported that positive peer relationships reduced internet addiction, while interned addiction reduced positive peer relationships. More technically, the study reported that a meta-analytic structural equation model showed reciprocal prospective decreasing cross-lagged effects. However, it is well established that cross-lagged effects may be spurious. Here, we used multiverse methodology and reanalyzed the same meta-analytic data with alternative models. We found discrepant decreasing and increasing prospective effects and a meta-analytic aggregation of these discrepant effects did not differ significantly from zero. Moreover, a good fit of the spurious prospective associations model (SPAM) indicated that the meta-analytic data may have been generated without any direct effects between peer relationships and internet addiction. Hence, we conclude that the meta-analytic data does not support conclusions of decreasing prospective effects between peer relationships and internet addiction. To reduce type 1 errors, we recommend researchers analyzing cross-lagged effects to use alternative models and to juxtapose findings.</p>",,,,,,,"Sorjonen K, Melin B, Nilsonne G, Melin M",,,,,10.31234/osf.io/y6m4a_v1,,,,,,,,,,,,,,,,,,,"5203 Clinical and Health Psychology, 52 Psychology, Brain Disorders, Substance Misuse, Drug Abuse (NIDA only), 3 Good Health and Well Being",,,,,,,,,,2025-10-28,Green OA,,,,PsyArXiv,,,,,,,Center for Open Science,,,2025-10-30,,,,,,,Multiverse analyses of meta-analytic data reveal no prospective effects between peer relationships and internet addiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,No,Not deposited,pub.1194431738,Dimensions,
1073505,Preprint,28/10/2025,,"<p>A recent study reported that positive peer relationships reduced internet addiction, while interned addiction reduced positive peer relationships. More technically, the study reported that a meta-analytic structural equation model showed reciprocal prospective decreasing cross-lagged effects. However, it is well established that cross-lagged effects may be spurious. Here, we used multiverse methodology and reanalyzed the same meta-analytic data with alternative models. We found discrepant decreasing and increasing prospective effects and a meta-analytic aggregation of these discrepant effects did not differ significantly from zero. Moreover, a good fit of the spurious prospective associations model (SPAM) indicated that the meta-analytic data may have been generated without any direct effects between peer relationships and internet addiction. Hence, we conclude that the meta-analytic data does not support conclusions of decreasing prospective effects between peer relationships and internet addiction. To reduce type 1 errors, we recommend researchers analyzing cross-lagged effects to use alternative models and to juxtapose findings.</p>",,,,,,,"Sorjonen K, Melin B, Nilsonne G, Melin M",,,,,10.31234/osf.io/y6m4a_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center for Open Science,,,,2025-10-28,Published,,,,https://doi.org/10.31234/osf.io/y6m4a_v1,2025-10-28,,,,,,,Multiverse analyses of meta-analytic data reveal no prospective effects between peer relationships and internet addiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,No,Not deposited,10.31234/osf.io/y6m4a_v1,Crossref,
1073190,Journal article,24/10/2025,,"Ability tilts are within-individual differences between scores on two ability measures, e.g., math - verbal ability. We have shown in a series of reports that correlations between tilts and other variables are spurious consequences of associations to the constituent variables. Recently, Woodley of Menie et al. suggested that findings of incremental validity of tilts, over and above one of the constituent variables, refuted our claims of spuriousness. However, we show here that incremental validity of tilts are spurious consequences of incremental validity of the constituent variables. Moreover, Woodley of Menie et al. presented new results where so-called ""tilt super-residuals"" were attributable to shared environmental factors and they concluded that this finding confirmed a hypothesis that individuals specialize with respect to cognitive niches as an effort to adapt to stable environmental factors, alternatively do not specialize in the case of an unstable environment. However, we show that variance on ""super-residualized"" tilts attributable to shared environmental factors is a spurious consequence of adjusting for a variable (e.g., age) that is identical within twin couples. In summary, findings involving ability tilts still appear to be spurious.",2025-06-01,,,,,,"Sorjonen K, Melin B, Nilsonne G",https://www.ncbi.nlm.nih.gov/pubmed/41134769,,,,10.1371/journal.pone.0326486,,,1932-6203,,pmc:PMC12551879,,,,,,,,,,,,10,PLoS One,"Humans, Cognition, Male, Aptitude, Female, Individuality",eng,United States,,,,,,,,,,e0326486,,,,PONE-D-24-42305,,,2025,Published online,,,,,,2025-10-24,,,,,,Still spurious: A comment on attempts to revive cognitive ability tilts.,Journal Article,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,41134769,PubMed,PLOS ONE
1073190,Journal article,24/10/2025,,"Ability tilts are within-individual differences between scores on two ability measures, e.g., math - verbal ability. We have shown in a series of reports that correlations between tilts and other variables are spurious consequences of associations to the constituent variables. Recently, Woodley of Menie et al. suggested that findings of incremental validity of tilts, over and above one of the constituent variables, refuted our claims of spuriousness. However, we show here that incremental validity of tilts are spurious consequences of incremental validity of the constituent variables. Moreover, Woodley of Menie et al. presented new results where so-called ""tilt super-residuals"" were attributable to shared environmental factors and they concluded that this finding confirmed a hypothesis that individuals specialize with respect to cognitive niches as an effort to adapt to stable environmental factors, alternatively do not specialize in the case of an unstable environment. However, we show that variance on ""super-residualized"" tilts attributable to shared environmental factors is a spurious consequence of adjusting for a variable (e.g., age) that is identical within twin couples. In summary, findings involving ability tilts still appear to be spurious.",,"Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.",,,,,"Sorjonen K, Melin B, Nilsonne G",,,,,10.1371/journal.pone.0326486,,,1932-6203,,"pubmed:41134769, pmc:PMC12551879",,,,,,,,,,Yes,1932-6203,10,PloS one,"Humans, Individuality, Cognition, Aptitude, Female, Male",eng,,Electronic-eCollection,,,,,,,2025-10-24,Open Access,e0326486,,,,,,,2025-01,Published,,,CC BY,,2025-10-24,,,,,,,Still spurious: A comment on attempts to revive cognitive ability tilts.,"research-article, Journal Article",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,MED:41134769,Europe PubMed Central,PLOS ONE
1073190,Journal article,24/10/2025,,,,,,,,,"Sorjonen K, Melin B, Nilsonne G",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=kielementsprod&SrcAuth=WosAPI&KeyUT=WOS:001600874000020&DestLinkType=FullRecord&DestApp=WOS_CPL,,,,10.1371/journal.pone.0326486,,,1932-6203,,pubmed:41134769,,,,,,,,,,,,10,PLOS ONE,,,,,,,e0326486,,,,,,,,9,,,,,2025-10-24,Published,,,,,,,,,,,,Still spurious: A comment on attempts to revive cognitive ability tilts,Article,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,WOS:001600874000020,Web of Science (Starter),PLOS ONE
1073190,Journal article,24/10/2025,,"Ability tilts are within-individual differences between scores on two ability measures, e.g., math - verbal ability. We have shown in a series of reports that correlations between tilts and other variables are spurious consequences of associations to the constituent variables. Recently, Woodley of Menie et al. suggested that findings of incremental validity of tilts, over and above one of the constituent variables, refuted our claims of spuriousness. However, we show here that incremental validity of tilts are spurious consequences of incremental validity of the constituent variables. Moreover, Woodley of Menie et al. presented new results where so-called ""tilt super-residuals"" were attributable to shared environmental factors and they concluded that this finding confirmed a hypothesis that individuals specialize with respect to cognitive niches as an effort to adapt to stable environmental factors, alternatively do not specialize in the case of an unstable environment. However, we show that variance on ""super-residualized"" tilts attributable to shared environmental factors is a spurious consequence of adjusting for a variable (e.g., age) that is identical within twin couples. In summary, findings involving ability tilts still appear to be spurious.",,,1,,,,"Sorjonen K, Melin B, Nilsonne G",,,,,10.1371/journal.pone.0326486,,,,,"pubmed:41134769, pmc:PMC12551879",,,,,,,,,,,1932-6203,10,PLOS ONE,"5202 Biological Psychology, 5205 Social and Personality Psychology, 52 Psychology, 5201 Applied and Developmental Psychology, Behavioral and Social Science, Humans, Cognition, Male, Aptitude, Female, Individuality",,,,,,,,,,2025-10-24,Gold OA,e0326486,,,,,,,,,,Public Library of Science (PLoS),,,2025-10-26,,,,,,,Still spurious: A comment on attempts to revive cognitive ability tilts,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,pub.1194270812,Dimensions,PLOS ONE
1073190,Journal article,24/10/2025,,"<jats:p>Ability tilts are within-individual differences between scores on two ability measures, e.g., math – verbal ability. We have shown in a series of reports that correlations between tilts and other variables are spurious consequences of associations to the constituent variables. Recently, Woodley of Menie et al. suggested that findings of incremental validity of tilts, over and above one of the constituent variables, refuted our claims of spuriousness. However, we show here that incremental validity of tilts are spurious consequences of incremental validity of the constituent variables. Moreover, Woodley of Menie et al. presented new results where so-called “tilt super-residuals” were attributable to shared environmental factors and they concluded that this finding confirmed a hypothesis that individuals specialize with respect to cognitive niches as an effort to adapt to stable environmental factors, alternatively do not specialize in the case of an unstable environment. However, we show that variance on “super-residualized” tilts attributable to shared environmental factors is a spurious consequence of adjusting for a variable (e.g., age) that is identical within twin couples. In summary, findings involving ability tilts still appear to be spurious.</jats:p>",,,,,,,"Sorjonen K, Melin B, Nilsonne G",,,,,10.1371/journal.pone.0326486,,Imoize AL,1932-6203,,,,,,,,,,,,,,10,PLOS One,,en,,,,,,,,,2025-10-24,,e0326486,e0326486,,,,,,,Published online,,Public Library of Science (PLoS),,https://doi.org/10.1371/journal.pone.0326486,2025-10-24,,,,,,,Still spurious: A comment on attempts to revive cognitive ability tilts,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,10.1371/journal.pone.0326486,Crossref,PLOS ONE
1073190,Journal article,24/10/2025,,,,"Karolinska Institutet, Sweden, Stockholm University, Sweden",,,,,Sorjonen K,https://www.ncbi.nlm.nih.gov/pubmed/41134769,,,,,,,,,pubmed:41134769,,,,,,,,,,,,,,"Aptitude, Cognition, Department of Clinical Neuroscience (CNS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Article,,,,,,,,,,,,,,,Yes,,,Gold,,,,,,Peer reviewed,,,,,,,,,,,WOS:001600874000020,,Yes,CC BY,0,,No,Not deposited,163310490,KI Bibliometrics,PLOS ONE
1072750,Journal article,18/10/2025,,,,,,,,,"Sorjonen K, Melin B, Nilsonne G",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=kielementsprod&SrcAuth=WosAPI&KeyUT=WOS:001597164400001&DestLinkType=FullRecord&DestApp=WOS_CPL,,,,10.1007/s10648-025-10083-7,,,1573-336X,,,,,,,,,,,,,1040-726X,4,EDUCATIONAL PSYCHOLOGY REVIEW,"Achievement, Causality, Non-causal data-generating processes, Reciprocal effects model (REM), Self-concept",,,,,,98,,,,,,,,8,,,,,2025-10-18,Published,,,,,,,,,,,,"Still No Convincing Evidence for a Causal Effect of Academic Self-Concept on Achievement: A Reply to Núñez-Regueiro et al., 2025",Editorial Material,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,WOS:001597164400001,Web of Science (Starter),EDUCATIONAL PSYCHOLOGY REVIEW
1072750,Journal article,18/10/2025,,"In a recent response, Núñez-Regueiro et al. (2025) criticized our findings (Sorjonen et al. 2025) that were inconsistent with the reciprocal effects model (REM) of self-concepts and achievement. Here we respond to points raised. We show again that data used to support the REM may also be used to support an inconsistent decreasing effect of self-concept on achievement. We also show that an extended version of the REM, endorsed by Marsh et al. (2024), may seemingly be supported by data generated without any direct effects between self-concept and achievement. This means that such effects in observational data can arise under non-causal data-generating processes and do, therefore, not provide strong evidence for a causal effect of self-concept on achievement.",,,15,,,,"Sorjonen K, Melin B, Nilsonne G",,,,,10.1007/s10648-025-10083-7,,,,,,,,,Karolinska Institutet,,,,,,,1040-726X,4,Educational Psychology Review,"52 Psychology, 5201 Applied and Developmental Psychology",,,,,,,,,,2025-10-18,Hybrid OA,98,,,,,,,2025-12,,,Springer Nature,,,2025-10-20,,,,,,,"Still No Convincing Evidence for a Causal Effect of Academic Self-Concept on Achievement: A Reply to Núñez-Regueiro et al., 2025",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,pub.1194036350,Dimensions,EDUCATIONAL PSYCHOLOGY REVIEW
1072750,Journal article,18/10/2025,,"<jats:title>Abstract</jats:title>
                  <jats:p>In a recent response, Núñez-Regueiro et al. (2025) criticized our findings (Sorjonen et al. 2025) that were inconsistent with the reciprocal effects model (REM) of self-concepts and achievement. Here we respond to points raised. We show again that data used to support the REM may also be used to support an inconsistent decreasing effect of self-concept on achievement. We also show that an extended version of the REM, endorsed by Marsh et al. (2024), may seemingly be supported by data generated without any direct effects between self-concept and achievement. This means that such effects in observational data can arise under non-causal data-generating processes and do, therefore, not provide strong evidence for a causal effect of self-concept on achievement.</jats:p>",,,,,,,"Sorjonen K, Melin B, Nilsonne G",,,,,10.1007/s10648-025-10083-7,,,1573-336X,,,,,,,,,,,,,1040-726X,4,Educational Psychology Review,,en,,,,,98,,,,2025-10-18,,,,,,,,,2025-12,Published,,Springer Science and Business Media LLC,,https://doi.org/10.1007/s10648-025-10083-7,2026-01-06,,,,,,,"Still No Convincing Evidence for a Causal Effect of Academic Self-Concept on Achievement: A Reply to Núñez-Regueiro et al., 2025",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,10.1007/s10648-025-10083-7,Crossref,EDUCATIONAL PSYCHOLOGY REVIEW
1072750,Journal article,18/10/2025,,,,"Karolinska Institutet, Sweden, Stockholm University, Sweden",,,,,Sorjonen K,https://www-webofscience-com.proxy.kib.ki.se/wos/woscc/full-record/WOS:001597164400001,,,,10.1007/s10648-025-10083-7,,,,,,,,,,,,,,,,,,,Department of Clinical Neuroscience (CNS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Editorial,,,,,,,,,,,,,,,Yes,,,Hybrid,,,,,,Peer reviewed,,,,,,,,,,,WOS:001597164400001,,No,,0,,No,Not deposited,163237082,KI Bibliometrics,EDUCATIONAL PSYCHOLOGY REVIEW
1059947,Journal article,01/10/2025,,"The cross-lagged panel network (CLPN) model is a version of the classic cross-lagged panel model (CLPM). The CLPN can be used to model a large number of cross-lagged effects between nodes (such as symptoms of ill health) across two waves of measurement. In spite of a robust debate about the pitfalls of using correlational data to infer causality, researchers using the CLPN often interpret findings in causal terms. We show with simulations that CLPN can indicate cross-lagged effects even if data have been generated without any direct effects between nodes/symptoms. Hence, findings from CLPNs may be spurious and should not be interpreted in causal terms if used to model non-experimental data. We have previously proposed a method of triangulation to scrutinize findings from the CLPM. Triangulation can also be used to reduce the false-positive risk when using the CLPN. We show by reanalysis of data from a previous study how triangulation can be applied, finding that positive cross-lagged effects between some symptoms of depression and anxiety probably were spurious, rather than due to genuine increasing effects, as alternative models indicated simultaneous and discrepant increasing and decreasing effects.",2025-09-08,,,,,,"Sorjonen K, Melin B, Nilsonne G",https://www.ncbi.nlm.nih.gov/pubmed/40945146,,,,10.1016/j.actpsy.2025.105562,,,1873-6297,,,,,,,,,,,,,,,Acta Psychol (Amst),"Causality, Cross-lagged panel network (CLPN) models, Spurious effects, Symptoms of depression and anxiety, Triangulation, Humans, Causality, Models, Statistical, Depression, Anxiety",eng,Netherlands,,,,,,,,,,105562,,,,S0001-6918(25)00875-3,,,2025-10,Published,,,,,,2025-11-07,,,,,,Cross-lagged network models do not prove causality and may be evaluated through triangulation.,Journal Article,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"CC BY, CC BY-NC-ND",0,,No,Not deposited,40945146,PubMed,ACTA PSYCHOLOGICA
